X,Y,OBJECTID,GLOBAL_ID,TYPE_CODE,IDENT,CHANNEL,NAS_USE,CLASS_TXT,NAME_TXT,CITY,STATE,COUNTRY,STATUS,REMARKS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-85.119397222,34.1625611110001,325,6E454FAE-BBB9-4750-8A61-AE767CB1E534,8,RMG,,1,H-VORTACW,ROME,ROME,GA,UNITED STATES,IFR,3RD PARTY SURVEY||VOR GND CHECK POINT UNAVBL.,0,0,1,1,0,0
-81.1408638889999,32.0119430560001,326,20B33B46-F1AA-4739-9CF6-CAB573878424,6,SVN,,1,T-VORW/DME,HUNTER,SAVANNAH,,UNITED STATES,RESTRICTED,"DME UNUSBL 195-200; 201-225 BLW 1800 FT.||VOR UNUSBL 046 - 099 BYD 15 NM BLW 4000 FT; 175-185 BYD 10 NM BLW 5000 FT.",0,0,1,0,0,0
-81.1991055559999,32.1462675000001,327,625FE44B-F7A1-4833-8326-F9679A98E213,8,SAV,,1,H-VORTACW,SAVANNAH,SAVANNAH,,UNITED STATES,RESTRICTED,"DME UNUSBL 085-100 BYD 39 NM BLW 3000 FT; 126-132 BYD 33 NM BLW 3000 FT; 342-343 BYD 30 NM.||TACAN AZM UNUSBL 248-251 BYD 31 NM BLW 3000 FT; 342-343 BYD 30 NM.||VOR UNUSBL 042-047 BLW 3000 FT; 075-089 BYD 40 NM; 098-108 BYD 40 NM; 126-130 BYD 40 NM; 271-",0,0,1,1,0,0
-84.187138889,32.9193000000001,328,F2B5B037-B0F2-456A-9297-8E86B3EC3D65,3,OP,,1,MHW/LOM,YATES,THOMASTON,GA,UNITED STATES,IFR,2ND AND 5TH IN SEQUENCE.||RANGE 12 MI.,0,0,1,0,0,0
-83.826669167,30.9575505560001,329,D8AD492A-FFE2-4F00-9A8C-BFAF6F379691,3,GTP,,1,MHW,PATON,THOMASVILLE,GA,UNITED STATES,IFR,,0,0,1,0,0,0
-82.614369444,33.533283333,330,0C3EF273-6AD8-428A-AF88-0DC738D15E65,3,AA,,1,MHW,CEDAR,THOMSON,GA,UNITED STATES,RESTRICTED,NDB UNUSBL BYD 15 NM.,0,0,1,0,0,0
-83.1934527779999,30.9600833330001,331,9620D85F-B797-4AB7-9E99-9EDA457B1D35,9,VAD,,1,H-TACAN,MOODY,VALDOSTA,,UNITED STATES,RESTRICTED,"UNMONITORED  0600-1145Z MON-FRI; 0300Z SAT; 1400Z SUN; UNMONITORED HOL (DT: 0600-1100 MON-FRI)||NO-NOTAM MP: 1000-1200Z MON-FRI, 1100-1700Z SAT AND SUN.||TAC UNUSBL 065-075 BYD 18NM BLO 7100FT.",0,0,1,1,0,0
-83.2797269439999,30.7804461110001,332,DC519B5B-C8FB-4518-9B24-9BE0ABEED5C5,6,OTK,,1,H-VOR/DME,VALDOSTA,VALDOSTA,GA,UNITED STATES,RESTRICTED,"VOR UNUSBL 175-205 BYD 40 NM; 206-216 BYD 40 NM BLW 3000 FT; 206-216 BYD 71 NM; 217-224 BYD 40 NM; 225-235 BYD 40 NM BLW 7000 FT; 225-235 BYD 80 NM; 236-245 BYD 40 NM.",0,0,1,1,0,0
-82.2974475,32.2236688890001,333,33308393-AFEA-4A5B-B107-B4F852AF7379,3,UQN,,1,MHW,ONYUN,VIDALIA,,UNITED STATES,IFR,,0,0,1,0,0,0
-83.497256389,32.2134427780001,334,19018F1F-4165-4831-82B1-6C7359C7A5C6,8,VNA,,1,L-VORTAC,VIENNA,VIENNA,GA,UNITED STATES,RESTRICTED,DME UNUSBL 014-024.,0,0,1,0,0,0
-82.556445556,31.269425278,335,B1140128-B18B-4E11-B03D-F18B83000BFB,8,AYS,,1,L-VORTAC,WAYCROSS,WAYCROSS,GA,UNITED STATES,RESTRICTED,DME UNUSBL 210-260 BYD 35 NM BLW 2000 FT.,0,0,1,1,0,0
-83.589471389,33.9353636110001,336,5127E717-BB59-4C53-B807-CE566C0B0796,3,BMW,,1,MHW,BARROW COUNTY,WINDER,GA,UNITED STATES,RESTRICTED,NDB UNMONITORED HOLS & DAILY 2000-0800.||NDB UNUSBL BYD 15 NM.,0,0,1,0,0,0
144.733305556,13.4545555560001,337,85D1918A-4B3F-4C38-AC63-689B2297631C,8,UNZ,,1,H-VORTACW,NIMITZ,AGANA,GU,UNITED STATES,IFR,"VORTAC UNUSBL 200-238 BYD 14 NM BLO 7,000 FT.||VORTAC UNUSBL 110-130 BYD 35 NM BLO 3,000 FT.",0,0,0,0,0,1
144.73693,13.453506111,338,B6420300-26A3-4257-95A8-B0CE59D49A60,3,AJA,,1,HW,MT MACAJNA,MT MACAJNA,GU,UNITED STATES,IFR,,0,0,0,0,0,1
-155.843266667,20.2005411110001,339,E1F2DA5F-0995-40C1-93AD-6C8D6ED70F33,8,UPP,,1,H-VORTAC,UPOLU POINT,HAWI,HI,UNITED STATES,RESTRICTED,"VOR UNUSBL 022-040 BLO 5,000 FT ALL DSTCS;  123-130 ALL DSTCS & ALTS; 203-292 BYD 30 NM BLO 8,000 FT.||VORTAC UNUSBL 145-160 BYD 27 NM BLO 19,000 FT; 168-180 BYD 25 NM BLO 10,000 FT.",0,0,0,0,0,1
-155.010954167,19.7213505560001,340,1E92CBE8-6675-4199-9BE4-E6F9777C9D99,8,ITO,,1,H-VORTAC,HILO,HILO,HI,UNITED STATES,IFR,,0,0,0,0,0,1
-158.048866389,21.3248963890001,341,6E6A1267-51D8-4666-8A43-C10E18A2AB9C,3,HN,,1,MHW/LOM,EWABE,HONOLULU,HI,UNITED STATES,IFR,,0,0,0,0,0,1
-157.930410833,21.3083211110001,342,D09308BD-7D2F-4C6D-BA18-FF52BFE89735,8,HNL,,1,H-VORTAC,HONOLULU,HONOLULU,,UNITED STATES,RESTRICTED,"TACAN AZM AND DME UNUSBL 055-085 BYD 15 NM BLO 7000 FT. 251-260 BYD 20 NM BLO 2200 FT, 261-280 BYD 20 NM BLO 3000 FT, 281-305 BYD 20 NM BLO 7500 FT, 306-330 BYD 30 NM BLO 7500 FT, 331-340 BYD 32 NM BLO 5500 FT, 360-055 BYD 15 NM BLO 6000 FT, 360-085 BYD ",0,0,0,0,0,1
-156.420963889,20.9064500000001,343,39ED4D50-B056-401A-BE47-3FC352C5B8D3,8,OGG,,1,H-VORTAC,MAUI,KAHULUI,HI,UNITED STATES,RESTRICTED,"VOR UNUSBL 060-085 BYD 24 NM BLW 9000 FT; 095-163 BYD 15 NM; 164-195 BYD 25 NM BLW 7000 FT; 205-223 BYD 22 NM; 224-242 BYD 14 NM BLW 20000 FT;  224-242 BYD 15 NM BLW 25000 FT; 243-246 BYD 16 NM BLW 25000 FT;  247-274 BYD 15 NM BLW 25000 FT; 275-285 BYD 2",0,0,0,0,0,1
-156.044920278,19.717238889,344,85241436-3BEB-498F-A5EA-7FCA2F4670E6,8,KOA,,1,H-VORTACW,KONA,KAILUA/KONA,HI,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 065-110; 215-280 BYD 13 NM BLW 2000 FT; 215-280 BYD 18 NM.||VOR UNUSBL 040-110.||DME UNUSBL 065-110; 215-280 BYD 13 NM BLW 2000 FT; 215-280 BYD 18 NM.",0,0,0,0,0,1
-155.669861111,19.9980555560001,345,E0EBA346-5B28-4A14-B948-CE13124A2541,6,MUE,,1,H-VOR/DME,KAMUELA,KAMUELA,HI,UNITED STATES,RESTRICTED,"VOR PORTION UNUSBL 001-030 BYD 10 NM BLO 6000 FT; 070-084 BYD 25 NM BLO 7000 FT; 070-084 BYD 35 NM BLO 13000 FT; 085-210 BYD 15 NM BLO 15500 FT; 290-360 BYD 10 NM BLO 7500 FT; 290-360 BYD 20 NM BLO 16000.||DME UNUSBL 070-084 BYD 25 NM BLO 7000 FT; 070-08",0,0,0,0,0,1
-157.756761111,21.456202778,346,69C1D008-F9EE-47B4-B1F1-5BC4081640F1,9,NGF,,1,L-TACAN,KANEOHE BAY,KANEOHE,,UNITED STATES,RESTRICTED,"TACAN NOT ABVL OUTSIDE OPER HRS.||TACAN UNUSBL 075-095 BYD 15 NM BLO 2500 FT; 075-095 BYD 25 NM BLO 8000 FT; 075-095 BYD 30 NM BLO 13000 FT; 135-179 BYD 20 NM BLO 5000 FT; 135-179 BYD 30 NM BLO 8000 FT; 135-179 BYD 35 NM BLO 10000 FT; 180-305 BYD 20 NM B",0,0,0,0,0,1
-157.167416667,21.1381111110001,347,48FB0B88-4074-4DE8-B890-BF04F4AF6D89,8,MKK,,1,H-VORTAC,MOLOKAI,KAUNAKAKAI,HI,UNITED STATES,RESTRICTED,VORTAC UNUSBL 275-285 BYD 25 NM BELOW 3500.,0,0,0,0,0,1
-159.785193611,22.0376363890001,348,E1F33C64-8E9F-46A5-B7FE-8BEAEA44370C,9,NBS,,1,H-TACAN,BARKING SANDS PMRF,"KEKAHA,KAUAI",HI,UNITED STATES,RESTRICTED,"TACAN UNUSBL 010-040 BYD 15 NM BLO 17,000 FT; 040-075 BYD 15 NM;  075-120 BYD 20 NM BLO 17,000 FT.",0,0,0,0,0,1
-157.702981389,21.265112222,349,EC49C4B2-73BC-4376-A188-B2486F356459,8,CKH,,1,H-VORTACW,KOKO HEAD,KOKO HEAD,,UNITED STATES,RESTRICTED,"VOR UNUSBL 285-294 BYD 27 NM BLW 8000 FT; 295-000 BYD 21 NM BLW 5500 FT; 295-000 BYD 32 NM BLW 8000 FT.||TACAN AZM UNUSBL 285-294 BYD 20.5 NM BLW 5000 FT; 285-294 BYD 27 NM BLW 8000 FT; 295-000 BYD 19 NM BLW 5500 FT; 295-000 BYD 26 NM BLW 8000 FT; 295-00",0,0,0,0,0,1
-156.9689,20.764503889,350,2FB03809-2AFE-4ADC-BAC2-57F4D3110065,8,LNY,,1,H-VORTAC,LANAI,LANAI CITY,HI,UNITED STATES,RESTRICTED,TACAN UNUSBLE 005-063 BYD 20 NM BLO 15000 FT||VOR UNUSBLE 020-060 BYD 27 NM BLO 5000 FT,0,0,0,0,0,1
-159.338111111,21.965277778,351,9045A7CA-29A1-41BA-9A58-AD24E357B583,8,LIH,,1,H-VORTAC,LIHUE,LIHUE,HI,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 180-240 BYD 16 NM; 241-330 BYD 18 NM; 331-355 BYD 30 NM BLW 7500 FT.||VOR UNUSBL 180-240 BYD 33 NM BLW 11500 FT; 241-330 BYD 18 NM; 331-355 BYD 30 NM BLW 7500 FT.||DME UNUSBL 180-240 BYD 16 NM; 241-330 BYD 18 NM; 331-355 BYD 30 NM BLW 75",0,0,0,0,0,1
-154.972227778,19.54114,352,ED539414-FC65-484A-98A8-9CFC734F6BCF,3,POA,,1,HW,PAHOA,PAHOA,HI,UNITED STATES,IFR,NDB UNMONITORED WHEN ATCT CLOSED.,0,0,0,0,0,1
-159.528873056,21.9003925000001,353,8905F79C-781A-41FC-A8CB-8F85C75C8063,8,SOK,,1,H-VORTAC,SOUTH KAUAI,SOUTH KAUAI,HI,UNITED STATES,RESTRICTED,"VORTAC UNUSBL 060-070 BYD 30 NM BLO 5,000 FT.||VORTAC UNUSBL 305-010 BYD 15 NM BLO 8,500 FT.",0,0,0,0,0,1
-91.785747778,41.887545,354,FDA64C02-8E17-453B-82BB-E9BA9A5D6C60,6,CID,,1,H-VORW/DME,CEDAR RAPIDS,CEDAR RAPIDS,IA,UNITED STATES,IFR,,0,0,1,1,0,0
-90.483313611,41.7085483330001,355,DC280D7A-20AD-46E5-8F34-0A9134EBB23F,8,CVA,,1,L-VORTACW,DAVENPORT,DAVENPORT,IA,UNITED STATES,IFR,VOR LCTD IN BUTLER IA.,0,0,1,0,0,0
-93.648558056,41.4376247220001,356,1A85A933-2B3B-44AD-A712-5D74A066FDEB,8,DSM,,1,H-VORTACW,DES MOINES,DES MOINES,IA,UNITED STATES,RESTRICTED,VOR UNUSBL 095-150.,0,0,1,1,0,0
-90.709074167,42.4014722220001,357,345DAB33-24C4-4214-B62D-FAA0C3668A64,8,DBQ,,1,H-VORTACW,DUBUQUE,DUBUQUE,IA,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 170-265 BLW 17500 FT.||DME UNUSBL 171-199.||VOR UNUSBL 021-028 BYD 40 NM; 064-073 BYD 40 NM; 107-117 BYD 40 NM; 199-218 BYD 40 NM; 325-335 BYD 40 NM.",0,0,1,1,0,0
-93.1090322219999,41.7838841670001,358,89F24285-E59F-4E05-9630-E796CFC97BC2,6,TNU,,1,L-VORW/DME,NEWTON,NEWTON,IA,UNITED STATES,IFR,,0,0,1,0,0,0
-116.820588333,47.7736972220001,359,E9FDF88E-2FA2-40B3-8084-919B9364295E,6,COE,,1,T-VORW/DME,COEUR D'ALENE,COEUR D'ALENE,ID,UNITED STATES,RESTRICTED,"DME PORTION UNUSBL 220-240 BYD 15 NM, AND 280-315 BYD 15 NM BLO 11,000 FT.||VOR UNUSBL 160-170.",0,0,1,0,0,0
-112.209343333,44.088853333,360,CA305095-0A92-4D1A-8347-648E79756F95,8,DBS,,1,H-VORTACW,DUBOIS,DUBOIS,ID,UNITED STATES,RESTRICTED,"VOR UNUSBL 003-013 BYD 40 NM BLW 15000 FT; 003-013 BYD 65 NM BLW 18000 FT; 014-070 BYD 40 NM; 105-110 BYD 40 NM; 122-129 BYD 40 NM; 133-150 BLW 7600; 225-264 BYD 40 NM; 265-275 BYD 40 NM BLW 16000 FT; 265-275 BYD 73 NM BLW 18000 FT; 276-284 BYD 40 NM; 28",0,0,1,1,0,0
-114.243689722,43.3297788890001,361,91DD4396-B4A5-4A97-91DD-2E9057EE00D0,4,HLE,,1,MHW/DME,HAILEY,HAILEY,ID,UNITED STATES,RESTRICTED,"DME CHANNEL 025X PAIRED WITH VHF FREQ 108.8.||DME UNUSBL 280-080 BYD 12 NM; 080-280.||NDB UNUSBL 310-350 BYD 6 NM.||NDB/DME UNMON.",0,0,1,0,0,0
-112.0639175,43.519005,362,E5ED5042-0EBE-4A12-B7C5-C5FA31D84B5A,6,IDA,,1,H-VORW/DME,IDAHO FALLS,IDAHO FALLS,,UNITED STATES,RESTRICTED,"VOR UNUSBL 055-057 BYD 40 NM; 081-090 BYD 40 NM; 091-101 BYD 40 NM BLW 12000 FT; 091-101 BYD 56 NM; 102-157 BYD 40 NM; 165-175 BYD 40 NM; 190-205 BYD 40 NM; 214-215 BYD 40 NM; 224-227 BYD 40 NM; 245-247 BYD 40 NM; 255-260 BYD 40 NM; 270-310 BYD 40 NM.",0,0,1,1,0,0
-116.869510278,46.3815577780001,363,DAD04B84-727E-47A1-B92F-D31DE8F09133,6,MQG,,1,L-VORW/DME,NEZ PERCE,LEWISTON,,UNITED STATES,RESTRICTED,"VOR UNUSBL 049-059 BYD 40 NM BLW 13000 FT; 049-059 BYD 94 NM; 060-098 BYD 40 NM; 060-120 BYD 20 NM BLW 12000 FT; 099-109 BYD 40 BLW 14000 FT; 099-109 BYD 58 NM; 110-138 BYD 40 NM; 121-165 BYD 30 NM BLW 12000 FT; 139-149 BYD 40 NM BLW 13000 FT; 139-149 BY",0,0,1,0,0,0
-112.451235,42.199900278,364,E50C7950-6502-438D-A3D2-51F747F5EFBA,6,MLD,,1,H-VORW/DME,MALAD CITY,MALAD CITY,ID,UNITED STATES,RESTRICTED,"VOR UNUSBL 009-018 BYD 40 NM; 019-029 BYD 40 NM BLW 15000 FT; 019-029 BYD 68 NM; 030-035 BYD 40 NM; 055-068 BYD 40 NM BLW 18000 FT; 094-104 BYD 40 NM; 157-167 BYD 25 NM BLW 11000 FT; 244-247 BYD 40 NM; 257-259 BYD 40 NM; 301-305 BYD 40 NM; 313-319 BYD 40",0,0,1,1,0,0
-116.2062775,44.7670975,365,5BDC3708-AD3E-4FCD-A2B4-EA9F61E9FE18,6,DNJ,,1,H-VORW/DME,DONNELLY,MC CALL,ID,UNITED STATES,RESTRICTED,"VOR UNUSBL 010-055 BYD 40 NM; 056-066 BYD 40 NM BLW 12000 FT; 056-066 BYD 51 NM; 145-175 BYD 40 NM; 176-188 BYD 40 NM BLW 5000 FT; 189-198 BYD 40 NM BLW 8900 FT; 189-198 BYD 55 NM; 199-206 BYD 40 NM; 207-216 BYD 40 NM BLW 11700 FT; 217-226 BYD 40 NM BLW ",0,0,1,1,0,0
-115.874601111,43.040490833,366,F2EC2650-409E-42CF-8C99-52881AF10FD4,9,MUO,,1,L-TACAN,MOUNTAIN HOME,MOUNTAIN HOME,ID,UNITED STATES,RESTRICTED,UNMTO WHEN ARPT CLSD.||NO-NOTAM MP:  0701-1300Z++ WED.||DME UNUSBL 042-048 BYD 35 NM.,0,0,1,0,0,0
-115.646045,47.456903056,367,E6797D0E-4266-45C0-9B13-CDC34F5F1FE2,6,MLP,,1,H-VORW/DME,MULLAN PASS,MULLAN PASS,MT,UNITED STATES,RESTRICTED,"VOR UNUSBL 003-006 BYD 40 NM; 014-020 BYD 40 NM; 021-031 BYD 40 NM BLW 18000 FT; 055-071 BYD 40 NM BLW 12000 FT; 055-071 BYD 69 NM; 060-090 BYD 20 NM BLW 9500 FT; 115-123 BYD 40 NM; 137-139 BYD 40 NM; 206-215 BYD 40 NM; 220-247 BYD 40 NM; 286-295 BYD 40 ",0,0,1,1,0,0
-112.652235278,42.8703841670001,368,DF9363D5-0FB2-41C9-8F50-520DE85EC02B,6,PIH,,1,H-VORW/DME,POCATELLO,POCATELLO,,UNITED STATES,RESTRICTED,"VOR UNUSBL 107-120 BYD 25 NM BLW 17000 FT.||DME UNUSBL 060-125 BYD 25 NM BLW 17000 FT; 165-175 BYD 35 NM BLW 13000 FT.",0,0,1,1,0,0
-114.084236667,45.0213116670001,369,C677D8A2-B032-4E6A-8E7C-14E82451A592,6,LKT,,1,H-VORW/DME,SALMON,SALMON,ID,UNITED STATES,RESTRICTED,"VOR UNUSBL 127-135 BYD 40 NM; 136-146 BYD 40 NM BLW 14000 FT.",0,0,1,1,0,0
-116.563212222,48.2906402780001,370,A16D0177-EB90-465A-AFE1-04F44B080543,3,SZT,,1,MHW,SANDPOE,SANDPOINT,ID,UNITED STATES,RESTRICTED,"NDB LCTD ON SANDPOINT /COUNTY-CITY ARPT/.||NDB UNUSBL 360-170 BYD 15 NM; 170-200 BYD 20 NM; 200-360 ALL DISTANCES AND ALTITUDES.",0,0,1,0,0,0
-114.489453889,42.479856667,371,1074C0D3-598D-4237-B276-7C056E9AADAC,8,TWF,,1,L-VORTACW,TWIN FALLS,TWIN FALLS,ID,UNITED STATES,RESTRICTED,"VOR UNUSBL 000-010 BYD 40 NM BLW 7000 FT; 000-010 BYD 50 NM; 011-015 BYD 40 NM; 040-091 BYD 40 NM; 092-102 BYD 40 NM BLW 16500 FT; 092-102 BYD 77 NM; 103-106 BYD 40 NM; 107-117 BYD 40 NM BLW 14000 FT; 107-117 BYD 64 NM BLW 22000 FT; 118-171 BYD 40 NM; 12",0,0,1,1,0,0
-89.8516463889999,38.545361944,372,682C631A-7E54-4D96-BF6C-CDF610F4D2E5,9,SKE,,1,T-TACAN,SCOTT,BELLEVILLE,IL,UNITED STATES,RESTRICTED,"NO-NOTAM MP: 1200-1600Z++ WED AND THU (1500/3+1)||DME UNUSBL 345-355 BYD 7 NM BLW 2000 FT.||TACAN AZM UNUSBL 345-355 BYD 7 NM BLW 2000 FT; 345-355 BYD 10 NM BLW 5000 FT; 355-010 BYD 20 NM BLW 3000 FT.",0,0,1,0,1,0
-88.4818047219999,38.9203452780001,373,3BC274A8-8A32-4E99-909D-4532475B0A98,8,BIB,,1,L-VORTAC,BIBLE GROVE,BIBLE GROVE,IL,UNITED STATES,IFR,,0,0,1,1,0,0
-89.587873056,41.1597313890001,374,072FAD6E-6156-485F-9D4E-405B3E741A6D,8,BDF,,1,H-VORTACW,BRADFORD,BRADFORD,,UNITED STATES,RESTRICTED,VOR PORTION UNUSBL 189-199 BLO 3500 FT BTN 25 AND 35 NM.,0,0,1,1,0,0
-89.223178333,37.061098611,375,C4704BB3-55DD-46B2-999E-9713972BF426,3,CIR,,1,MHW,CAIRO,CAIRO,IL,UNITED STATES,IFR,,0,0,1,0,0,0
-89.158997778,38.419998611,376,88D35276-9612-4965-9CB7-56A8A3198433,8,ENL,,1,H-VORTAC,CENTRALIA,CENTRALIA,IL,UNITED STATES,RESTRICTED,"VOR UNUSBL 077-083 BYD 40 NM; 100-134 BLW 3000 FT; 120-137 BYD 40 NM; 135-140 BLW 2700 FT; 149-154 BYD 40 NM; 161-169 BYD 40 NM; 172-178 BYD 40 NM; 182-192 BYD 40 NM BLW 18000 FT; 216-224 BYD 40 NM; 293-298 BYD 40 NM; 304-309 BYD 40 NM; 319-326 BYD 40 NM",0,0,1,1,0,0
-88.276075556,40.0345313890001,377,E083BEE6-7776-4487-B2BB-C8DC914F285F,8,CMI,,1,L-VORTAC,CHAMPAIGN,CHAMPAIGN/URBANA,IL,UNITED STATES,IFR,,0,0,1,0,0,0
-87.571546111,41.510006667,378,26826A45-DC26-43AC-B579-F1771B97C77A,8,CGT,,1,L-VORTACW,CHICAGO HEIGHTS,CHICAGO HEIGHTS,IL,UNITED STATES,RESTRICTED,"TACAN AZM & DME UNUSBL 050-070 BYD 20 NM BLO 4000 FT;  145-150 BYD 20 NM BLO 4000 FT;  225-280 BYD 20 NM BLO 4000 FT.||TACAN DME UNUSBL 110-145 BYD 20 NM BLO 4000 FT;  150-225 BYD 20 NM BLO 4000 FT.",0,0,1,0,1,0
-88.350171944,41.8903625,379,70F4E696-26EA-494E-BFF5-5B234C3FE303,6,DPA,,1,L-VORW/DME,DUPAGE,CHICAGO/WEST CHICAGO,IL,UNITED STATES,RESTRICTED,VOR UNUSBL 290-310 BYD 35 NM||DME UNUSBL 290-340 BYD 35 NM,0,0,1,0,1,0
-88.856431389,39.7375213890001,380,A5FC55C6-7359-4E34-8EA1-2EB374F11152,8,AXC,,1,H-VORTAC,ADDERS,DECATUR,IL,UNITED STATES,IFR,,0,0,1,1,0,0
-88.4093488889999,38.380176389,381,A2841706-591A-4A21-A94E-09027569A0B4,3,FWC,,1,MHW,WAYNE COUNTY,FAIRFIELD,IL,UNITED STATES,IFR,3RD PARTY SURVEY.,0,0,1,0,0,0
-89.338015556,40.1601166670001,382,1BF21179-D13D-484F-B611-8A7FA243230C,3,AAA,,1,MHW,ABRAHAM,LINCOLN,IL,UNITED STATES,IFR,,0,0,1,0,0,0
-95.200991944,43.1621769440001,383,BBE2B996-31F7-4CDF-9757-EC45474A3E99,6,SPW,,1,L-VORW/DME,SPENCER,SPENCER,IA,UNITED STATES,IFR,,0,0,1,0,0,0
-116.192131667,43.5528100000001,384,8895552A-4AD6-4E14-82E6-1E016F1C220D,8,BOI,,1,H-VORTACW,BOISE,BOISE,ID,UNITED STATES,RESTRICTED,"VOR UNUSBL 001-044 BYD 22 NM BLW 11000 FT; 001-044 BYD 32 NM BLW 14500 FT; 023-033 BYD 40 NM BLW 15500 FT; 023-033 BYD 50 NM BLW 18000 FT; 034-081 BYD 40 NM; 045-071 BYD 32 NM BLW 12500 FT; 072-084 BYD 32 NM BLW 10500 FT; 082-092 BYD 40 NM BLW 11500 FT; ",0,0,1,1,0,0
-113.8658575,42.580239444,385,3D85959E-4CF3-41A6-8623-DDF8CCEB4DA1,6,BYI,,1,L-VORW/DME,BURLEY,BURLEY,,UNITED STATES,RESTRICTED,3RD PARTY||DME UNUSBL 125-135 BYD 35NM BLO 15000 FT.,0,0,1,1,0,0
-90.104019167,29.175229444,386,9EA4E986-D29D-481D-AFA9-68ED13BF959D,8,LEV,,1,H-VORTAC,LEEVILLE,GRAND ISLE,LA,UNITED STATES,IFR,,0,0,1,1,0,0
-91.9925819439999,30.193818611,387,9108953F-C14C-411E-90BF-1CFB9CF3668F,8,LFT,,1,L-VORTACW,LAFAYETTE,LAFAYETTE,LA,UNITED STATES,IFR,TACAN AZM UNUSBL 295-320 BLW 4000 FT.,0,0,1,1,0,0
-93.1055691669999,30.1415136110001,388,8FBC5D9E-44B1-48D0-923A-B201087C42D7,8,LCH,,1,H-VORTACW,LAKE CHARLES,LAKE CHARLES,LA,UNITED STATES,RESTRICTED,VOR UNUSBL181-359 BYD 30 NM BLO 1500 FT.,0,0,1,1,0,0
-92.0360138889999,32.516879444,389,BC63827E-094A-4E03-979B-B73C61A7EB34,8,MLU,,1,L-VORTACW,MONROE,MONROE,LA,UNITED STATES,RESTRICTED,"VOR UNUSBL 010-040 BYD 40 NM; 125-135 BYD 40 NM; 215-231 BYD 40 NM; 232-242 BYD 40 NM BLW 8000 FT; 232-242 BYD 83 NM; 243-255 BYD 40 NM BLW 7000 FT; 243-255 BYD 56 NM; 256-267 BYD 40 NM BLW 18000 FT; 256-267 BYD 45 NM; 268-271 BYD 40 NM; 272-282 BYD 40 N",0,0,1,0,0,0
-93.077607778,31.657444722,390,0550B0DA-73BD-4DDE-AD90-3A117B66B62B,3,OOC,,1,MHW,NATCHITOCHES,NATCHITOCHES,LA,UNITED STATES,IFR,,0,0,1,0,0,0
-93.420640278,30.1985205560001,391,410C3CF2-AF0B-4136-9EE2-C5572C4528E9,3,AUR,,1,MHW,SULPHUR,SULPHUR,LA,UNITED STATES,IFR,,0,0,1,0,0,0
-91.025825278,32.2453183330001,392,06D2FA7C-4E9D-4147-8E46-BBE67920958B,3,TKH,,1,MHW/LOM,TALLULAH,VICKSBURG/TALLULAH,LA,UNITED STATES,IFR,,0,0,1,0,0,0
-92.3736425,29.663225278,393,2B060A15-B8DA-486B-A344-6AC0A6FC2CF8,6,LLA,,1,L-VORW/DME,WHITE LAKE,WHITE LAKE,LA,UNITED STATES,IFR,,0,0,1,1,0,0
-92.6770888889999,31.9731944440001,394,B5940F3E-0AF9-4040-A50A-C39371F1630C,6,SWB,,1,H-VORW/DME,SAWMILL,WINNFIELD,LA,UNITED STATES,RESTRICTED,"VOR UNUSBL 001-360 BLW 4000 FT; 001-240 BYD 6 NM; 241-360 BYD 25 NM.||DME UNUSBL 211-229 BLW 13000 FT; 230-239; 240-210 BLW 2500 FT.",0,0,1,1,0,0
-70.989546111,42.3574513890001,395,BBD99300-52EC-40D9-A45E-24E539F43F67,6,BOS,,1,H-VOR/DME,BOSTON,BOSTON,MA,UNITED STATES,RESTRICTED,"VOR UNUSBL 043-053 BYD 40 NM BLW 5000 FT; 043-053 BYD 74 NM; 055-065 BYD 40 NM BLW 5000 FT; 055-065 BYD 47 NM; 061-104 BYD 18 NM BLW 2000 FT; 070-108 BYD 40 NM; 109-119 BYD 40 NM BLW 6000 FT; 109-119 BYD 58 NM; 120-148 BYD 40 NM; 149-167 BYD 40 NM BLW 21",0,0,1,1,0,0
-110.442451667,45.702481667,396,6B74DB68-030E-4C75-9AEC-59C543F7C3DB,6,LVM,,1,L-VORW/DME,LIVINGSTON,LIVINGSTON,MT,UNITED STATES,RESTRICTED,"3RD PARTY SURVEY||VOR UNUSBL 042-062 BYD 40 NM; 071-099 BYD 40 NM; 100-190 BYD 15 NM; 191-254 BYD 40 NM; 255-280 BYD 20 NM; 281-301 BYD 40 NM; 302-312 BYD 40 NM BLW 10000 FT; 302-312 BYD 49 NM; 322-344 BYD 40 NM; 345-041 BYD 15 NM.||DME UNUSBL 100-190 BY",0,0,1,1,0,0
-105.953535,46.382224444,397,F8A7E5C8-59DD-4985-B8F0-B18DB9A840D5,6,MLS,,1,H-VORW/DME,MILES CITY,MILES CITY,MT,UNITED STATES,IFR,,0,0,1,1,0,0
